strategy	promptFile	answerFile	source	target	depth	answer	correct	inTokens	outTokens
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/12.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/12.txt	m11	m6	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/13.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/13.txt	m5	m6	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/13.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/13.txt	m11	m7	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/14.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/14.txt	m8	m9	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/14.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/14.txt	m11	m7	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/15.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/15.txt	m8	m9	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/15.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/15.txt	m11	m3	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/16.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/16.txt	m7	m8	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/16.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/16.txt	m11	m6	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/17.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/17.txt	m9	m10	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/17.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/17.txt	m11	m7	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/18.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/18.txt	m10	m11	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/18.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/18.txt	m11	m1	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/19.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/19.txt	m3	m4	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/19.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/19.txt	m11	m1	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/20.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/20.txt	m1	m2	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/20.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/20.txt	m11	m4	1	YES	false	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/21.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/21.txt	m1	m2	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/21.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/21.txt	m11	m3	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/22.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/22.txt	m6	m7	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/22.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/22.txt	m11	m2	1	YES	false	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/23.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/23.txt	m1	m2	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/23.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/23.txt	m11	m2	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/24.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/24.txt	m4	m5	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/24.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/24.txt	m11	m3	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/25.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/25.txt	m6	m7	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/25.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/25.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/26.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/26.txt	m2	m3	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/26.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/26.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/27.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/27.txt	m5	m6	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/27.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/27.txt	m11	m8	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/28.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/28.txt	m10	m11	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/28.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/28.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/29.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/29.txt	m6	m7	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/29.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/29.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/30.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/30.txt	m8	m9	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/30.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/30.txt	m11	m2	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/31.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/31.txt	m1	m2	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/31.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/31.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/32.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/32.txt	m4	m5	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/32.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/32.txt	m11	m5	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/33.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/33.txt	m4	m5	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/33.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/33.txt	m11	m6	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/34.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/34.txt	m4	m5	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/34.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/34.txt	m11	m8	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/35.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/35.txt	m2	m3	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/35.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/35.txt	m11	m1	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/36.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/36.txt	m2	m3	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/36.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/36.txt	m11	m8	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/37.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/37.txt	m9	m10	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/37.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/37.txt	m11	m10	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/38.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/38.txt	m9	m10	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/38.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/38.txt	m11	m9	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/39.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/39.txt	m1	m2	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/39.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/39.txt	m11	m6	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/40.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/40.txt	m7	m8	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/40.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/40.txt	m11	m1	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/41.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/41.txt	m6	m7	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/41.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/41.txt	m11	m7	1	YES	false	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/42.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/42.txt	m8	m9	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/42.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/42.txt	m11	m3	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/43.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/43.txt	m6	m7	1	YES	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/no/43.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/no/43.txt	m11	m3	1	NO	true	191	1
gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/prompts/1/yes/44.txt	dataset/gpt-3.5-turbo-0125-100-true-NATURAL-YES_NO-10-384/results/1/yes/44.txt	m4	m5	1	YES	true	191	1
