strategy	promptFile	answerFile	source	target	depth	answer	correct	inTokens	outTokens
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/11.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/11.txt	sdoayotc	vhepyumm	1	YES	true	1941	34
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/11.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/11.txt	bojinhox	xyvchjwh	1	NO	true	1951	120
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/12.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/12.txt	bdayhkpj	jxrrybye	1	YES	true	1945	90
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/12.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/12.txt	myfyhwyd	tabrplig	1	NO	true	1929	305
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/13.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/13.txt	jncxgrne	pwdxafgk	1	YES	true	1934	35
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/13.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/13.txt	feaoagvc	ogikbuou	1	NO	true	1938	57
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/14.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/14.txt	oxzywnah	vplndtzd	1	YES	true	1965	777
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/14.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/14.txt	etjsppui	cgzvksfc	1	NO	true	1924	106
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/15.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/15.txt	fcccaznv	tvvdehdb	1	NO	false	1940	239
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/15.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/15.txt	eyeocfse	jgnqlloe	1	NO	true	1928	99
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/16.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/16.txt	lshmdoop	wrgfntvq	1	YES	true	1986	202
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/16.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/16.txt	jlgmgcny	igftdixa	1	NO	true	1929	55
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/17.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/17.txt	gcxqklve	dtltqrxb	1	YES	true	1937	86
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/17.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/17.txt	jsojwvwr	wsywsyyq	1	NO	true	1931	131
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/18.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/18.txt	fxbfktsm	pzkxqpuk	1	YES	true	1947	36
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/18.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/18.txt	kozitwgp	tspsjfjp	1	NO	true	1937	129
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/19.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/19.txt	otnmfewv	hoiyczkw	1	NO	false	1927	422
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/19.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/19.txt	ywadjnrp	brhfceed	1	NO	true	1931	55
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/20.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/20.txt	opomogjx	lcqhisst	1	NO	false	1954	102
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/20.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/20.txt	skorlpsg	rmhszjnn	1	NO	true	1920	48
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/21.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/21.txt	xslblrmg	saeydydz	1	YES	true	1954	30
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/21.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/21.txt	cizrvrdb	kvvvpquk	1	NO	true	1936	88
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/22.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/22.txt	qvuamanz	puvclfyv	1	YES	true	1945	56
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/22.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/22.txt	avogfmmb	hanrkhod	1	NO	true	1901	55
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/23.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/23.txt	crpgsfqd	ltcmfxxt	1	YES	true	1949	42
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/23.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/23.txt	wdnzoteu	dwnzlfjk	1	NO	true	1947	272
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/24.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/24.txt	satrsuxh	slhbcxiz	1	YES	true	1920	34
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/24.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/24.txt	gbllrdxl	rwdsfhts	1	NO	true	1943	73
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/25.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/25.txt	umzolxrb	sljiheju	1	YES	true	1947	36
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/25.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/25.txt	mdobphhb	jthlltdl	1	NO	true	1964	107
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/26.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/26.txt	blzyxsgw	apevkhlv	1	YES	true	1948	61
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/26.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/26.txt	snejzzys	qvdoclct	1	NO	true	1918	377
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/27.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/27.txt	xibuwvlf	bzesyacy	1	NO	false	1950	80
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/27.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/27.txt	odffcixy	ncghxfbs	1	YES	false	1947	138
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/28.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/28.txt	amnzmcwd	thrthhia	1	YES	true	1943	104
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/28.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/28.txt	edtsrfid	dbdzoeee	1	NO	true	1920	57
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/29.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/29.txt	nhyxauvo	afsowjnn	1	YES	true	1959	43
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/29.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/29.txt	bfrextkw	tnqsmgwa	1	YES	false	1936	374
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/30.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/30.txt	qgsffkwg	hrgmskfh	1	YES	true	1952	221
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/30.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/30.txt	bqnjfahz	gvvfrmud	1	NO	true	1932	114
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/31.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/31.txt	wknzwmip	asxqigxh	1	YES	true	1952	62
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/31.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/31.txt	kkujtfpa	ecxckxal	1	NO	true	1927	197
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/32.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/32.txt	perxlozr	kpbaoyef	1	YES	true	1931	43
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/32.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/32.txt	skileeks	cxwgvdtl	1	NO	true	1941	49
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/33.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/33.txt	ubykprsw	ttpqnmjl	1	YES	true	1957	55
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/33.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/33.txt	yogxbljm	kjpavqov	1	NO	true	1954	163
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/34.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/34.txt	irnybuew	foqzetsv	1	YES	true	1920	53
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/no/34.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/no/34.txt	ykihhifo	znbvrjgr	1	YES	false	1925	57
gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/prompts/1/yes/35.txt	dataset/gpt-3.5-turbo-0125-100-true-ALPHANUMERIC-STEP_BY_STEP-100-384/results/1/yes/35.txt	cweckifr	fegkdxvc	1	YES	true	1947	44
